id,date,business_name,pzdm,name,settlement,opening,highest_price,lowest_price,today_close,clearing,ups_downs_1,ups_downs_2,turnover_hand,empty_plate,increase_decrease,turnover_volume,delivery_settlement_price
1924288,20100504,F4,IF,IF,0,3101.4,3109.62,3079.766,3097.31,0,0,0,157571,11017,0,0,0
1448566,20100505,F4,IF,IF1005,3069.4,3046.4,3087,3031,3076.4,3078.6,7,9.2,145542,9600,0,1.33E+11,0
1448567,20100505,F4,IF,IF1006,3110.8,3094.4,3121.2,3072,3115,3115.2,4.2,4.4,7096,2221,0,6591752880,0
1448568,20100505,F4,IF,IF1009,3208.2,3184.6,3207.6,3164.2,3198.4,3200.8,-9.8,-7.4,585,414,0,559802640,0
1448569,20100505,F4,IF,IF1012,3290.4,3268.8,3288.6,3253.4,3278,3281,-12.4,-9.4,487,551,0,478026660,0
1924263,20100505,F4,IF,IF,0,3069.64,3102.8513,3048.54,3095.74,0,0,0,153710,12786,0,0,0
1448570,20100506,F4,IF,IF1005,3078.6,3078.6,3083.4,2953.6,2967.4,2972.6,-111.2,-106,170221,10150,0,1.55E+11,0
1448571,20100506,F4,IF,IF1006,3115.2,3116.2,3120.8,3011,3018.8,3032,-96.4,-83.2,10154,2881,0,9369466020,0
1448572,20100506,F4,IF,IF1009,3200.8,3199.8,3202,3105.8,3120,3131.2,-80.8,-69.6,688,474,0,653711340,0
1448573,20100506,F4,IF,IF1012,3281,3274.8,3280.2,3181.6,3195,3213,-86,-68,636,596,0,619313940,0
1924238,20100506,F4,IF,IF,0,3097.73,3101.3232,2979.1377,2992.65,0,0,0,181699,14101,0,0,0
1448574,20100507,F4,IF,IF1005,2972.6,2928,2959.8,2862.2,2897.6,2896,-75,-76.6,240106,8282,0,2.10E+11,0
1448575,20100507,F4,IF,IF1006,3032,2979,2998.6,2921,2943,2946.8,-89,-85.2,15275,2772,0,13560759600,0
1448576,20100507,F4,IF,IF1009,3131.2,3045.4,3080.6,3007,3033.8,3035,-97.4,-96.2,422,470,0,385496520,0
1448577,20100507,F4,IF,IF1012,3213,3127,3160,3082,3100,3103.4,-113,-109.6,873,590,0,817095120,0
1924213,20100507,F4,IF,IF,0,2954.87,2975.6,2887.2493,2923.13,0,0,0,256676,12114,0,0,0
1448578,20100510,F4,IF,IF1005,2896,2910,2931,2870,2918,2912,22,16,201919,9873,0,1.76E+11,0
1448579,20100510,F4,IF,IF1006,2946.8,2949,2972,2919,2961.6,2954,14.8,7.2,14788,3044,0,13091494260,0
1448580,20100510,F4,IF,IF1009,3035,3033.8,3059,2998,3027,3024.6,-8,-10.4,388,482,0,352272540,0
1448581,20100510,F4,IF,IF1012,3103.4,3067,3118.4,3052.2,3078,3074.8,-25.4,-28.6,1112,742,0,1029028320,0
1924188,20100510,F4,IF,IF,0,2933.9587,2947.7295,2890.8853,2939.4958,0,0,0,218207,14141,0,0,0
1448582,20100511,F4,IF,IF1005,2912,2949,2957.8,2797.2,2801.6,2816.4,-110.4,-95.6,224626,8987,0,1.94E+11,0
1448583,20100511,F4,IF,IF1006,2954,3000.2,3007,2833,2834,2857.8,-120,-96.2,19895,3831,0,17459571240,0
1448584,20100511,F4,IF,IF1009,3024.6,3038,3067.6,2898,2898,2924.2,-126.6,-100.4,564,582,0,508383960,0
1448585,20100511,F4,IF,IF1012,3074.8,3099.8,3110,2946.6,2948.6,2969.4,-126.2,-105.4,1227,811,0,1121708400,0
1924163,20100511,F4,IF,IF,0,2971.7195,2978.2534,2820.0525,2822.6714,0,0,0,246312,14211,0,0,0
1448586,20100512,F4,IF,IF1005,2816.4,2809,2855,2782,2836.2,2829.2,19.8,12.8,273131,8144,0,2.31E+11,0
1448587,20100512,F4,IF,IF1006,2857.8,2831,2885.8,2822,2870,2862.8,12.2,5,39181,4694,0,33577416780,0
1448588,20100512,F4,IF,IF1009,2924.2,2910,2938.4,2861.2,2900.2,2894.4,-24,-29.8,971,623,0,843544140,0
1448589,20100512,F4,IF,IF1012,2969.4,2951.2,2978.6,2882.8,2940,2932,-29.4,-37.4,1742,891,0,1531903860,0
1924138,20100512,F4,IF,IF,0,2827.28,2870.76,2803.02,2856.48,0,0,0,315025,14352,0,0,0
1448590,20100513,F4,IF,IF1005,2829.2,2847.8,2915.6,2823,2894.6,2902.8,65.4,73.6,217422,8276,0,1.87E+11,0
1448591,20100513,F4,IF,IF1006,2862.8,2888,2938.4,2863,2927.2,2930.6,64.4,67.8,35798,5172,0,31084727760,0
1448592,20100513,F4,IF,IF1009,2894.4,2915,2964,2891.8,2960.6,2959.2,66.2,64.8,644,671,0,564956220,0
1448593,20100513,F4,IF,IF1012,2932,2945.2,3000,2925.2,2996.8,2993.6,64.8,61.6,1289,953,0,1144568100,0
1924113,20100513,F4,IF,IF,0,2869.65,2926.7336,2845.2861,2915.19,0,0,0,255153,15072,0,0,0
1448594,20100514,F4,IF,IF1005,2902.8,2880,2894.8,2850.4,2862.6,2861.2,-40.2,-41.6,185453,6237,0,1.60E+11,0
1448595,20100514,F4,IF,IF1006,2930.6,2918,2921,2875.8,2883,2885.6,-47.6,-45,41143,6028,0,35806807620,0
1448596,20100514,F4,IF,IF1009,2959.2,2949.8,2961.8,2915,2924,2924.2,-35.2,-35,874,619,0,770319000,0
1448597,20100514,F4,IF,IF1012,2993.6,2985.8,2998,2953.2,2965.8,2965.6,-27.8,-28,1166,978,0,1040487420,0
1924088,20100514,F4,IF,IF,0,2901.84,2911.15,2868.84,2881.49,0,0,0,228636,13862,0,0,0
1448598,20100517,F4,IF,IF1005,2861.2,2840,2840.2,2708,2719,2727.6,-142.2,-133.6,117625,4126,0,97865068800,0
1448599,20100517,F4,IF,IF1006,2885.6,2845,2855.6,2712.4,2722.4,2729.2,-163.2,-156.4,101412,9230,0,84343907520,0
1448600,20100517,F4,IF,IF1009,2924.2,2900,2900,2726.2,2737,2749.2,-187.2,-175,1163,693,0,980549820,0
1448601,20100517,F4,IF,IF1012,2965.6,2925.2,2933,2754.2,2757,2771,-208.6,-194.6,1641,1097,0,1396956360,0
1924063,20100517,F4,IF,IF,0,2851.9,2851.9043,2714.79,2724.65,0,0,0,221841,15146,0,0,0
1448602,20100518,F4,IF,IF1005,2727.6,2717,2808,2703,2779,2779.6,51.4,52,40298,1924,0,33122066040,0
1448603,20100518,F4,IF,IF1006,2729.2,2711.8,2848,2708.4,2810.4,2818.2,81.2,89,261582,11428,0,2.17E+11,0
1448604,20100518,F4,IF,IF1009,2749.2,2725,2872,2725,2836,2842,86.8,92.8,1497,836,0,1258153440,0
1448605,20100518,F4,IF,IF1012,2771,2735,2900.2,2735,2871.6,2870.6,100.6,99.6,2686,1190,0,2274921600,0
1924038,20100518,F4,IF,IF,0,2717.87,2845.0015,2716.39,2812.6,0,0,0,306063,15378,0,0,0
1448606,20100519,F4,IF,IF1005,2779.6,2762.2,2808.8,2722.6,2763.4,2767.2,-16.2,-12.4,14913,1159,0,12382801320,0
1448607,20100519,F4,IF,IF1006,2818.2,2779.2,2859,2734.2,2784.8,2798,-33.4,-20.2,340531,12817,0,2.86E+11,0
1448608,20100519,F4,IF,IF1009,2842,2803,2892.6,2769.2,2811,2828.8,-31,-13.2,2330,847,0,1978275840,0
1448609,20100519,F4,IF,IF1012,2870.6,2852,2953.4,2796.8,2855,2869.2,-15.6,-1.4,4265,1213,0,3672488040,0
1924013,20100519,F4,IF,IF,0,2779.71,2859.2,2741.0664,2789.95,0,0,0,362039,16036,0,0,0
1448610,20100520,F4,IF,IF1005,2767.2,2770.4,2820,2713.6,2735,2735.8,-32.2,-31.4,7125,642,0,5908116000,0
1448611,20100520,F4,IF,IF1006,2798,2801,2844.8,2742.2,2763.2,2761.2,-34.8,-36.8,293133,14774,0,2.45E+11,0
1448612,20100520,F4,IF,IF1009,2828.8,2818,2876.6,2780.4,2808.2,2797.8,-20.6,-31,1412,981,0,1198150800,0
1448613,20100520,F4,IF,IF1012,2869.2,2859,2940,2822.6,2846.6,2838.8,-22.6,-30.4,3402,1472,0,2928820080,0
1923988,20100520,F4,IF,IF,0,2805.79,2846.68,2750.35,2771.53,0,0,0,305072,17869,0,0,0
1448614,20100521,F4,IF,IF1005,2735.8,2694.8,2751.6,2661,2749.8,2749.46,14,13.66,3765,0,0,3069376200,0
1448615,20100521,F4,IF,IF1006,2761.2,2702,2802.8,2677,2801,2789,39.8,27.8,307325,13329,0,2.53E+11,0
1448616,20100521,F4,IF,IF1009,2797.8,2751,2855.6,2712,2855,2836.4,57.2,38.6,1803,968,0,1505615100,0
1448617,20100521,F4,IF,IF1012,2838.8,2784.8,2898.8,2751,2898.8,2878.6,60,39.8,4702,1635,0,3988041420,0
1923963,20100521,F4,IF,IF,0,2709.33,2812.35,2684.8374,2810.96,0,0,0,317595,15932,0,0,0
1448618,20100524,F4,IF,IF1006,2789,2814,2933.4,2808,2902,2908.6,113,119.6,300512,15770,0,2.61E+11,0
1448619,20100524,F4,IF,IF1007,2789,2840,2954.8,2834.2,2931.4,2933.6,142.4,144.6,6273,688,0,5486359560,0
1448620,20100524,F4,IF,IF1009,2836.4,2855,2992.4,2855,2964,2969,127.6,132.6,1600,810,0,1411097160,0
1448621,20100524,F4,IF,IF1012,2878.6,2922,3040.2,2910,3021.8,3022.6,143.2,144,4205,1486,0,3773298960,0
1923938,20100524,F4,IF,IF,0,2825.15,2942.2742,2823.455,2915.25,0,0,0,312590,18754,0,0,0
1448622,20100525,F4,IF,IF1006,2908.6,2880,2889.2,2811,2813.2,2833.6,-95.4,-75,288927,15644,0,2.47E+11,0
1448623,20100525,F4,IF,IF1007,2933.6,2911,2915,2837,2837,2857.2,-96.6,-76.4,7365,946,0,6360953820,0
1448624,20100525,F4,IF,IF1009,2969,2941,2950.6,2875.4,2875.4,2895.4,-93.6,-73.6,1012,815,0,886312440,0
1448625,20100525,F4,IF,IF1012,3022.6,2990,3012,2924,2927.2,2948.4,-95.4,-74.2,3596,1394,0,3208728180,0
1923913,20100525,F4,IF,IF,0,2892.44,2900.3,2823.97,2825.55,0,0,0,300900,18799,0,0,0
1448626,20100526,F4,IF,IF1006,2833.6,2846.2,2878.8,2817.6,2839.6,2829,6,-4.6,326246,15219,0,2.78E+11,0
1448627,20100526,F4,IF,IF1007,2857.2,2866.2,2896.8,2842,2858.4,2852.2,1.2,-5,9500,1295,0,8166932940,0
1448628,20100526,F4,IF,IF1009,2895.4,2898,2930,2872.6,2892.6,2884,-2.8,-11.4,1040,788,0,905690280,0
1448629,20100526,F4,IF,IF1012,2948.4,2951.2,2986.8,2926.8,2946.8,2938.2,-1.6,-10.2,3212,1357,0,2846988600,0
1923888,20100526,F4,IF,IF,0,2858.63,2887.94,2828.39,2850.94,0,0,0,339998,18659,0,0,0
1448630,20100527,F4,IF,IF1006,2829,2825,2909.8,2790,2901.4,2896.4,72.4,67.4,325500,16397,0,2.78E+11,0
1448631,20100527,F4,IF,IF1007,2852.2,2842.4,2926,2807.2,2919.6,2914.2,67.4,62,9435,1468,0,8103340680,0
1448632,20100527,F4,IF,IF1009,2884,2875,2954.6,2843,2949.2,2944.4,65.2,60.4,1268,762,0,1102943040,0
1448633,20100527,F4,IF,IF1012,2938.2,2937.6,3007.8,2889.4,3007,2996.8,68.8,58.6,3626,1355,0,3202768800,0
1923863,20100527,F4,IF,IF,0,2836.86,2918.13,2799.23,2911.72,0,0,0,339829,19982,0,0,0
1448634,20100528,F4,IF,IF1006,2896.4,2930,2942,2853,2865.2,2869.8,-31.2,-26.6,306690,16764,0,2.66E+11,0
1448635,20100528,F4,IF,IF1007,2914.2,2952,2962.8,2875,2880.8,2886,-33.4,-28.2,8095,1807,0,7076488200,0
1448636,20100528,F4,IF,IF1009,2944.4,2969.2,2999,2905.2,2910.8,2918.6,-33.6,-25.8,878,716,0,778566180,0
1448637,20100528,F4,IF,IF1012,2996.8,3030.2,3098.8,2958.8,2969.6,2972,-27.2,-24.8,3069,1302,0,2770276980,0
1923838,20100528,F4,IF,IF,0,2940.06,2951.54,2863.7966,2874.76,0,0,0,318732,20589,0,0,0
1448638,20100531,F4,IF,IF1006,2869.8,2850,2898.8,2786.2,2792,2811.8,-77.8,-58,337678,18662,0,2.88E+11,0
1448639,20100531,F4,IF,IF1007,2886,2852.2,2914,2808.2,2809.8,2828.8,-76.2,-57.2,8509,1815,0,7302609540,0
1448640,20100531,F4,IF,IF1009,2918.6,2892.6,2941,2843,2848.4,2871,-70.2,-47.6,844,758,0,732150060,0
1448641,20100531,F4,IF,IF1012,2972,2951.2,2993.8,2890.2,2890.2,2913.8,-81.8,-58.2,3229,1357,0,2855094360,0
1923813,20100531,F4,IF,IF,0,2860.8,2905.73,2795.82,2801.22,0,0,0,350260,22592,0,0,0
1448642,20100601,F4,IF,IF1006,2811.8,2780,2820.6,2732,2762,2760.6,-49.8,-51.2,420130,17746,0,3.50E+11,0
1448643,20100601,F4,IF,IF1007,2828.8,2808.8,2838,2752,2781,2779.2,-47.8,-49.6,10915,1860,0,9150671580,0
1448644,20100601,F4,IF,IF1009,2871,2838.4,2871.8,2790,2817.2,2817.4,-53.8,-53.6,1242,754,0,1055655300,0
1448645,20100601,F4,IF,IF1012,2913.8,2880.2,2921,2831.4,2858.4,2862.2,-55.4,-51.6,3884,1440,0,3352388100,0
1923788,20100601,F4,IF,IF,0,2789.37,2827.9749,2741.6157,2771.9,0,0,0,436171,21800,0,0,0
1448646,20100602,F4,IF,IF1006,2760.6,2758,2781.4,2718.2,2776.4,2762,15.8,1.4,343923,18691,0,2.84E+11,0
1448647,20100602,F4,IF,IF1007,2779.2,2781.2,2798,2735,2789.4,2778.4,10.2,-0.8,10242,2270,0,8511458220,0
1448648,20100602,F4,IF,IF1009,2817.4,2817.2,2831,2772.6,2822.8,2818.4,5.4,1,1023,778,0,862128720,0
1448649,20100602,F4,IF,IF1012,2862.2,2855,2879.2,2820,2872.4,2860.2,10.2,-2,3078,1561,0,2632736280,0
1923763,20100602,F4,IF,IF,0,2768.25,2789.66,2727.07,2785.65,0,0,0,358266,23300,0,0,0
1448650,20100603,F4,IF,IF1006,2762,2799.8,2807,2741,2748,2762.8,-14,0.8,342961,18712,0,2.86E+11,0
1448651,20100603,F4,IF,IF1007,2778.4,2811.2,2822,2761,2767,2779.2,-11.4,0.8,11483,2570,0,9628255560,0
1448652,20100603,F4,IF,IF1009,2818.4,2845.4,2859,2795.8,2803.8,2810.6,-14.6,-7.8,756,802,0,641797200,0
1448653,20100603,F4,IF,IF1012,2860.2,2894.8,2901,2840,2842.2,2856.6,-18,-3.6,2836,1615,0,2445000600,0
1923738,20100603,F4,IF,IF,0,2810,2814.91,2751.3162,2758.37,0,0,0,358036,23699,0,0,0
1448654,20100604,F4,IF,IF1006,2762.8,2740,2767.8,2722.2,2761,2755.6,-1.8,-7.2,324387,16354,0,2.67E+11,0
1448655,20100604,F4,IF,IF1007,2779.2,2766.8,2782,2740.4,2777,2771,-2.2,-8.2,10480,2801,0,8687129820,0
1448656,20100604,F4,IF,IF1009,2810.6,2790.8,2818.4,2775.2,2811.2,2806.4,0.6,-4.2,491,816,0,412095840,0
1448657,20100604,F4,IF,IF1012,2856.6,2852.4,2860,2817.2,2853.6,2849.6,-3,-7,2305,1701,0,1964228760,0
1923713,20100604,F4,IF,IF,0,2749.71,2776.71,2732.47,2772.23,0,0,0,337663,21672,0,0,0
1448658,20100607,F4,IF,IF1006,2755.6,2700,2718,2680,2706.2,2704.8,-49.4,-50.8,289681,15673,0,2.35E+11,0
1448659,20100607,F4,IF,IF1007,2771,2712,2730,2695.4,2717.8,2717.2,-53.2,-53.8,13948,3259,0,11356771620,0
1448660,20100607,F4,IF,IF1009,2806.4,2753.8,2756.8,2723.8,2745.6,2745.6,-60.8,-60.8,567,864,0,466531080,0
1448661,20100607,F4,IF,IF1012,2849.6,2790.2,2794.8,2757,2782,2779,-67.6,-70.6,3062,1871,0,2552329200,0
1923688,20100607,F4,IF,IF,0,2710.64,2724.913,2688.79,2716.06,0,0,0,307258,21667,0,0,0
1448662,20100608,F4,IF,IF1006,2704.8,2709.8,2726,2683,2724.4,2699.4,19.6,-5.4,225087,16526,0,1.83E+11,0
1448663,20100608,F4,IF,IF1007,2717.2,2719.4,2736.8,2699.4,2735.4,2714,18.2,-3.2,14198,3983,0,11588054220,0
1448664,20100608,F4,IF,IF1009,2745.6,2742,2779.8,2730,2765.6,2746.4,20,0.8,502,863,0,414130080,0
1448665,20100608,F4,IF,IF1012,2779,2777,2796,2755,2796,2774.4,17,-4.6,2185,1936,0,1822969140,0
1923663,20100608,F4,IF,IF,0,2719.72,2734.56,2692.48,2733.75,0,0,0,241972,23308,0,0,0
1448666,20100609,F4,IF,IF1006,2699.4,2720.4,2808,2700.4,2788.8,2786,89.4,86.6,314559,16740,0,2.59E+11,0
1448667,20100609,F4,IF,IF1007,2714,2735,2818.8,2715,2805.8,2800,91.8,86,26731,5250,0,22119466920,0
1448668,20100609,F4,IF,IF1009,2746.4,2768,2842,2744,2835.4,2826.8,89,80.4,752,886,0,629327160,0
1448669,20100609,F4,IF,IF1012,2774.4,2800.2,2878,2777,2867.2,2860.8,92.8,86.4,3246,1942,0,2748002400,0
1923638,20100609,F4,IF,IF,0,2730.95,2815.32,2709.8584,2800.19,0,0,0,345288,24818,0,0,0
1448670,20100610,F4,IF,IF1006,2786,2776,2791,2763,2769.6,2772,-16.4,-14,232630,14040,0,1.94E+11,0
1448671,20100610,F4,IF,IF1007,2800,2788.8,2806,2779.2,2786,2789,-14,-11,25594,6322,0,21416900040,0
1448672,20100610,F4,IF,IF1009,2826.8,2824.8,2833.6,2809.4,2817,2818,-9.8,-8.8,385,886,0,325509240,0
1448673,20100610,F4,IF,IF1012,2860.8,2850.2,2869.8,2843,2851,2853.4,-9.8,-7.4,2449,2041,0,2096362680,0
1923613,20100610,F4,IF,IF,0,2786.23,2800.3943,2774.38,2782.99,0,0,0,261058,23289,0,0,0
1448674,20100611,F4,IF,IF1006,2772,2788,2796.8,2765,2765.8,2773,-6.2,1,169575,10034,0,1.41E+11,0
1448675,20100611,F4,IF,IF1007,2789,2807,2817.4,2790,2791,2796.8,2,7.8,43416,9249,0,36503675460,0
1448676,20100611,F4,IF,IF1009,2818,2848,2848,2825,2825,2828.4,7,10.4,489,923,0,415908840,0
1448677,20100611,F4,IF,IF1012,2853.4,2869.8,2885,2862,2864.4,2868,11,14.6,1898,2092,0,1635389340,0
1923588,20100611,F4,IF,IF,0,2801.58,2810.61,2785.21,2787.95,0,0,0,215378,22298,0,0,0
1448678,20100617,F4,IF,IF1006,2773,2779,2784.4,2743,2744.2,2754.4,-28.8,-18.6,29949,4417,0,24881302020,0
1448679,20100617,F4,IF,IF1007,2796.8,2815,2816,2760,2762.6,2776.4,-34.2,-20.4,157022,16693,0,1.32E+11,0
1448680,20100617,F4,IF,IF1009,2828.4,2846,2848,2800.4,2800.8,2810.2,-27.6,-18.2,721,985,0,611516940,0
1448681,20100617,F4,IF,IF1012,2868,2890,2890,2840.2,2843.4,2851.2,-24.6,-16.8,2578,2257,0,2216602020,0
1923563,20100617,F4,IF,IF,0,2798.39,2810.85,2766.61,2768.3,0,0,0,190270,24352,0,0,0
1448682,20100618,F4,IF,IF1006,2754.4,2743,2756,2712,2716.8,2717.5,-37.6,-36.9,14919,0,0,12244629660,0
1448683,20100618,F4,IF,IF1007,2776.4,2762.4,2779,2705.8,2718.2,2727.4,-58.2,-49,249981,19752,0,2.07E+11,0
1448684,20100618,F4,IF,IF1009,2810.2,2805.8,2816.8,2748,2760.8,2766,-49.4,-44.2,1199,1165,0,1003666200,0
1448685,20100618,F4,IF,IF1012,2851.2,2842,2857.6,2794,2804.2,2814.8,-47,-36.4,3329,2469,0,2829525000,0
1923538,20100618,F4,IF,IF,0,2767.53,2783.1611,2716.4158,2728.69,0,0,0,269428,24780,0,0,0
1448686,20100621,F4,IF,IF1007,2727.4,2749.2,2816.6,2718,2804.8,2809.2,77.4,81.8,277989,21545,0,2.31E+11,0
1448687,20100621,F4,IF,IF1008,2727.4,2744.6,2834.4,2735,2820.6,2826.2,93.2,98.8,8594,1360,0,7170534120,0
1448688,20100621,F4,IF,IF1009,2766,2775.8,2853,2756.2,2841.2,2846.2,75.2,80.2,1454,1057,0,1226679480,0
1448689,20100621,F4,IF,IF1012,2814.8,2813.8,2904,2807.8,2895.2,2899.6,80.4,84.8,3195,2332,0,2739429240,0
1923513,20100621,F4,IF,IF,0,2758.12,2825.45,2728.6,2815.1,0,0,0,291232,26294,0,0,0
1448690,20100622,F4,IF,IF1007,2809.2,2795.6,2815,2793.2,2797.6,2799.6,-11.6,-9.6,220831,19828,0,1.86E+11,0
1448691,20100622,F4,IF,IF1008,2826.2,2809.8,2833,2809,2816.2,2818.8,-10,-7.4,5787,1483,0,4897533600,0
1448692,20100622,F4,IF,IF1009,2846.2,2826.6,2855.6,2826.6,2837.4,2841.8,-8.8,-4.4,954,981,0,813676980,0
1448693,20100622,F4,IF,IF1012,2899.6,2879.2,2907.4,2879.2,2888.6,2891,-11,-8.6,1939,2331,0,1683735480,0
1923488,20100622,F4,IF,IF,0,2806.29,2824.4326,2803.76,2808.92,0,0,0,229511,24623,0,0,0
1448694,20100623,F4,IF,IF1007,2799.6,2785,2801.6,2743,2765.2,2761.6,-34.4,-38,238316,19132,0,1.98E+11,0
1448695,20100623,F4,IF,IF1008,2818.8,2801.2,2819.4,2762.4,2783.6,2781,-35.2,-37.8,7141,1692,0,5971084980,0
1448696,20100623,F4,IF,IF1009,2841.8,2824,2841,2785.6,2805.6,2804.8,-36.2,-37,932,1027,0,786424620,0
1448697,20100623,F4,IF,IF1012,2891,2880,2891,2837,2853.2,2853.6,-37.8,-37.4,2442,2393,0,2096660100,0
1923463,20100623,F4,IF,IF,0,2796.85,2810.66,2753.44,2776.88,0,0,0,248831,24244,0,0,0
1448698,20100624,F4,IF,IF1007,2761.6,2771,2810,2750,2771,2766.8,9.4,5.2,297949,18877,0,2.48E+11,0
1448699,20100624,F4,IF,IF1008,2781,2799,2828,2770.4,2789.6,2787,8.6,6,6716,1878,0,5627322360,0
1448700,20100624,F4,IF,IF1009,2804.8,2809.8,2846,2792,2806.2,2808.6,1.4,3.8,1294,1104,0,1092996660,0
1448701,20100624,F4,IF,IF1012,2853.6,2859,2896,2841.6,2857,2856,3.4,2.4,2204,2421,0,1893236520,0
1923438,20100624,F4,IF,IF,0,2782.94,2818.9502,2761.25,2782.61,0,0,0,308163,24280,0,0,0
1448702,20100625,F4,IF,IF1007,2766.8,2759,2772.8,2736,2753.8,2752,-13,-14.8,249654,18599,0,2.06E+11,0
1448703,20100625,F4,IF,IF1008,2787,2780,2790.4,2755.2,2770.4,2767.4,-16.6,-19.6,6002,2239,0,4989744840,0
1448704,20100625,F4,IF,IF1009,2808.6,2799.4,2811,2776,2790.4,2789.4,-18.2,-19.2,1023,1118,0,856686240,0
1448705,20100625,F4,IF,IF1012,2856,2849.6,2861.6,2828.4,2840,2839.8,-16,-16.2,2085,2511,0,1778413560,0
1923413,20100625,F4,IF,IF,0,2771.26,2782.723,2746.97,2765.84,0,0,0,258764,24467,0,0,0
1448706,20100628,F4,IF,IF1007,2752,2751.6,2763.8,2731.4,2741.6,2738.2,-10.4,-13.8,210541,20726,0,1.74E+11,0
1448707,20100628,F4,IF,IF1008,2767.4,2778,2778.8,2748,2756.8,2753.4,-10.6,-14,4646,2591,0,3850555500,0
1448708,20100628,F4,IF,IF1009,2789.4,2801,2801,2770.2,2778,2774.8,-11.4,-14.6,630,1125,0,526461720,0
1448709,20100628,F4,IF,IF1012,2839.8,2840,2852,2818.6,2828,2824.4,-11.8,-15.4,1530,2485,0,1301418300,0
1923388,20100628,F4,IF,IF,0,2764.57,2773.39,2741.14,2752.56,0,0,0,217347,26927,0,0,0
1448710,20100629,F4,IF,IF1007,2738.2,2741.6,2746.8,2598.4,2600.4,2610.4,-137.8,-127.8,298585,24070,0,2.39E+11,0
1448711,20100629,F4,IF,IF1008,2753.4,2756.6,2762.8,2611,2617.8,2625,-135.6,-128.4,8486,2940,0,6825756900,0
1448712,20100629,F4,IF,IF1009,2774.8,2778,2782,2631.2,2631.2,2645.6,-143.6,-129.2,1187,1190,0,963689340,0
1448713,20100629,F4,IF,IF1012,2824.4,2829,2839.2,2687,2688.4,2697.8,-136,-126.6,3683,2703,0,3044888040,0
1923363,20100629,F4,IF,IF,0,2752.55,2757.14,2609.5054,2610.94,0,0,0,311941,30903,0,0,0
1448714,20100630,F4,IF,IF1007,2610.4,2580,2593,2563,2579,2573.2,-31.4,-37.2,247753,21872,0,1.92E+11,0
1448715,20100630,F4,IF,IF1008,2625,2594.6,2608.4,2581.4,2593.4,2588.6,-31.6,-36.4,7369,3047,0,5735989140,0
1448716,20100630,F4,IF,IF1009,2645.6,2615.8,2626.8,2601.4,2610.4,2608.4,-35.2,-37.2,696,1162,0,545969400,0
1448717,20100630,F4,IF,IF1012,2697.8,2658.8,2680,2652,2664.8,2660,-33,-37.8,2150,2704,0,1719748440,0
1923338,20100630,F4,IF,IF,0,2590.31,2602.16,2573.3855,2589.85,0,0,0,257968,28785,0,0,0
1448718,20100701,F4,IF,IF1007,2573.2,2577.8,2584.6,2535.6,2545.2,2546,-28,-27.2,243922,23657,0,1.88E+11,0
1448719,20100701,F4,IF,IF1008,2588.6,2585,2599,2552.8,2562.6,2562.8,-26,-25.8,6521,3144,0,5048863200,0
1448720,20100701,F4,IF,IF1009,2608.4,2610.4,2617.6,2569.6,2576.4,2579.4,-32,-29,611,1210,0,476133600,0
1448721,20100701,F4,IF,IF1012,2660,2660,2667.2,2620,2626.4,2629.4,-33.6,-30.6,2004,2808,0,1592404440,0
1923313,20100701,F4,IF,IF,0,2588.92,2593.08,2546.3254,2555.6,0,0,0,253058,30819,0,0,0
1448722,20100702,F4,IF,IF1007,2546,2550,2565,2478.8,2546,2543.6,0,-2.4,367858,24119,0,2.79E+11,0
1448723,20100702,F4,IF,IF1008,2562.8,2562.6,2579,2496.6,2562,2559.4,-0.8,-3.4,12324,3392,0,9400475520,0
1448724,20100702,F4,IF,IF1009,2579.4,2585,2592.8,2514.4,2581.6,2578,2.2,-1.4,1082,1291,0,831921540,0
1448725,20100702,F4,IF,IF1012,2629.4,2634,2649,2568.4,2637,2631.2,7.6,1.8,3269,2980,0,2563204740,0
1923288,20100702,F4,IF,IF,0,2560.7,2573.67,2488.53,2557.69,0,0,0,384533,31782,0,0,0
1448726,20100705,F4,IF,IF1007,2543.6,2535,2549.6,2479.6,2530.6,2531.4,-13,-12.2,359351,22692,0,2.71E+11,0
1448727,20100705,F4,IF,IF1008,2559.4,2555.8,2558,2497,2543.8,2545.2,-15.6,-14.2,12014,3879,0,9125536500,0
1448728,20100705,F4,IF,IF1009,2578,2576.6,2580,2515,2562.4,2561.6,-15.6,-16.4,902,1327,0,689696160,0
1448729,20100705,F4,IF,IF1012,2631.2,2612.2,2637.8,2570,2615.6,2618,-15.6,-13.2,3449,3055,0,2695504920,0
1923263,20100705,F4,IF,IF,0,2546.57,2556.8806,2491.4,2542.01,0,0,0,375716,30953,0,0,0
1448730,20100706,F4,IF,IF1007,2531.4,2521.4,2585,2511.2,2564.6,2558.4,33.2,27,365680,22426,0,2.80E+11,0
1448731,20100706,F4,IF,IF1008,2545.2,2531.2,2597.8,2525.2,2578.2,2573,33,27.8,12984,4502,0,10006862760,0
1448732,20100706,F4,IF,IF1009,2561.6,2558.6,2611.6,2543.8,2596,2591.8,34.4,30.2,979,1245,0,759407520,0
1448733,20100706,F4,IF,IF1012,2618,2610.2,2668,2599,2649,2644.4,31,26.4,3163,3135,0,2503704960,0
1923238,20100706,F4,IF,IF,0,2533.23,2594.0422,2523.3994,2576.26,0,0,0,382806,31308,0,0,0
